#Dataset: MOHC-HadGEM2-ES_r1i1p1_GERICS-REMO2015_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","SEA","full_domain"
"2081-07",11.877,12.867
"2081-08",10.543,11.463
"2081-09",9.762,9.592
"2081-10",8.816,8.085
"2081-11",12.303,10.476
"2081-12",14.467,11.963
"2082-01",17.775,8.777
"2082-02",12.965,8.851
"2082-03",16.449,8.241
"2082-04",12.76,7.669
"2082-05",16.428,14.901
"2082-06",15.237,13.716
"2082-07",10.012,10.202
"2082-08",8.781,9.867
"2082-09",6.646,8.099
"2082-10",6.114,6.34
"2082-11",8.048,6.237
"2082-12",10.048,7.859
"2083-01",17.029,9.299
"2083-02",13.244,7.321
"2083-03",15.802,8.86
"2083-04",15.363,10.528
"2083-05",13.289,9.81
"2083-06",14.906,13.05
"2083-07",11.077,12.628
"2083-08",10.028,12.095
"2083-09",9.478,11.012
"2083-10",11.463,10.142
"2083-11",9.65,7.192
"2083-12",14.968,9.538
"2084-01",15.628,9.152
"2084-02",11.295,6.179
"2084-03",15.331,8.252
"2084-04",14.164,9.599
"2084-05",17.348,14.033
"2084-06",14.613,12.384
"2084-07",14.454,14.418
"2084-08",9.284,10.076
"2084-09",11.797,11.515
"2084-10",10.953,9.494
"2084-11",11.051,9.247
"2084-12",10.666,10.21
"2085-01",16.764,11.666
"2085-02",14.113,9.537
"2085-03",16.807,9.507
"2085-04",17.726,8.023
"2085-05",14.732,12.299
"2085-06",10.084,9.919
"2085-07",10.308,10.293
"2085-08",8.522,9.498
"2085-09",7.212,8.62
"2085-10",9.995,8.61
"2085-11",12.988,10.146
"2085-12",11.261,7.692
"2086-01",13.668,8.637
"2086-02",14.573,7.642
"2086-03",9.962,7.683
"2086-04",14.499,10.576
"2086-05",17.334,13.803
"2086-06",13.866,12.451
"2086-07",15.51,13.44
"2086-08",10.335,12.293
"2086-09",10.679,11.573
"2086-10",9.385,10.601
"2086-11",11.055,9.479
"2086-12",12.94,9.147
"2087-01",14.669,10.921
"2087-02",15.751,8.009
"2087-03",15.503,9.993
"2087-04",12.406,9.308
"2087-05",14.377,9.785
"2087-06",13.957,12.098
"2087-07",11.45,11.632
"2087-08",6.993,10.484
"2087-09",8.829,10.681
"2087-10",9.319,9.078
"2087-11",8.505,6.753
"2087-12",11.377,7.451
"2088-01",15,9.41
"2088-02",12.587,7.578
"2088-03",12.066,8.052
"2088-04",17.899,10.827
"2088-05",15.679,10.586
"2088-06",13.82,13.315
"2088-07",10.635,12.89
"2088-08",6.084,8.981
"2088-09",7.751,8.894
"2088-10",8.15,7.42
"2088-11",10.234,8.267
"2088-12",9.712,7.576
"2089-01",15.376,8.886
"2089-02",12.727,7.888
"2089-03",11.857,8.813
"2089-04",14.092,10.22
"2089-05",16.933,13.479
"2089-06",15.575,12.975
"2089-07",12.156,13.196
"2089-08",12.014,11.314
"2089-09",9.81,11.979
"2089-10",7.747,7.133
"2089-11",9.16,7.498
"2089-12",12.903,9.386
"2090-01",16.414,9.994
"2090-02",15.202,7.508
"2090-03",10.88,7.321
"2090-04",14.475,10.127
"2090-05",17.272,14.166
"2090-06",11.995,11.653
"2090-07",10.074,12.543
"2090-08",5.464,10.042
"2090-09",8.636,10.214
"2090-10",9.772,7.837
"2090-11",9.963,7.613
"2090-12",9.613,7.315
"2091-01",14.376,8.383
"2091-02",15.146,6.919
"2091-03",13.037,6.232
"2091-04",13.887,7.51
"2091-05",12.596,9.521
"2091-06",11.701,11.462
"2091-07",12.589,11.756
"2091-08",7.728,10.784
"2091-09",10.293,10.078
"2091-10",8.124,8.503
"2091-11",10.862,8.875
"2091-12",11.362,9.371
"2092-01",14.233,12.113
"2092-02",15.856,10.432
"2092-03",13.532,9.076
"2092-04",14.645,8.097
"2092-05",17.434,11.849
"2092-06",12.844,12.495
"2092-07",11.696,12.241
"2092-08",7.245,11.782
"2092-09",8.914,10.605
"2092-10",9.326,7.768
"2092-11",9.979,8.208
"2092-12",10.957,8.771
"2093-01",14.791,9.403
"2093-02",14.607,8.433
"2093-03",13.835,7.324
"2093-04",15.032,9.681
"2093-05",14.524,10.355
"2093-06",12.834,13.031
"2093-07",12.961,12.651
"2093-08",7.734,10.809
"2093-09",8.807,10.154
"2093-10",7.973,6.599
"2093-11",8.419,6.857
"2093-12",10.568,8.54
"2094-01",16.19,9.247
"2094-02",14.314,8.658
"2094-03",10.435,5.994
"2094-04",12.847,7.978
"2094-05",15.565,11.483
"2094-06",11.306,9.571
"2094-07",9.026,10.62
"2094-08",8.004,9.129
"2094-09",7.245,7.803
"2094-10",8.181,7.501
"2094-11",8.67,7.46
"2094-12",9.307,7.427
"2095-01",13.691,8.662
"2095-02",15.553,6.983
"2095-03",10.806,6.186
"2095-04",15.335,9.696
"2095-05",14.071,9.831
"2095-06",14.945,14.94
"2095-07",9.712,12.094
"2095-08",8.673,11.906
"2095-09",7.759,10.602
"2095-10",9.075,7.652
"2095-11",11.05,8.328
"2095-12",8.862,7.13
"2096-01",15.09,8.322
"2096-02",14.463,8.988
"2096-03",14.534,9.749
"2096-04",13.081,8.604
"2096-05",15.341,12.399
"2096-06",12.36,12.209
"2096-07",12.775,13.825
"2096-08",10.649,13.449
"2096-09",9.637,10.131
"2096-10",10.882,9.958
"2096-11",10.134,8.578
"2096-12",12.608,9.241
"2097-01",16.57,9.526
"2097-02",15.712,8.601
"2097-03",13.606,7.749
"2097-04",14.761,9.642
"2097-05",16.935,12.596
"2097-06",16.111,14.152
"2097-07",10.758,12.414
"2097-08",9.523,13.15
"2097-09",10.693,11.829
"2097-10",10.191,8.794
"2097-11",12.88,10.541
"2097-12",15.451,11.891
"2098-01",15.897,10.651
"2098-02",17.32,8.823
"2098-03",13.847,7.103
"2098-04",14.154,8.12
"2098-05",18.045,12.28
"2098-06",11.311,9.075
"2098-07",10.414,11.459
"2098-08",8.782,10.811
"2098-09",9.744,10.856
"2098-10",10.567,9.296
"2098-11",9.123,7.416
"2098-12",9.592,6.79
"2099-01",14.491,7.75
"2099-02",9.887,5.69
"2099-03",12.141,8.686
"2099-04",14.099,10.847
"2099-05",13.338,11.377
"2099-06",15.512,13.006
"2099-07",8.999,11.13
"2099-08",7.433,10.095
"2099-09",9.104,11.763
"2099-10",7.6,6.362
"2099-11",9.322,8.566
"2099-12",11.333,8.748
