#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp45
#Model: IPSL-IPSL-CM5A-LR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2076-07",0.449,0.432
"2076-08",0.401,0.413
"2076-09",0.537,0.527
"2076-10",0.933,0.742
"2076-11",1.859,1.685
"2076-12",2.143,1.72
"2077-01",1.604,1.455
"2077-02",0.986,0.987
"2077-03",0.794,0.847
"2077-04",0.924,0.821
"2077-05",0.877,0.812
"2077-06",0.527,0.57
"2077-07",0.498,0.606
"2077-08",0.344,0.55
"2077-09",0.679,0.6
"2077-10",1.423,1.01
"2077-11",1.599,1.267
"2077-12",1.569,1.432
"2078-01",1.218,1.233
"2078-02",0.948,0.975
"2078-03",1.146,1.018
"2078-04",0.7,0.918
"2078-05",0.647,0.819
"2078-06",0.521,0.541
"2078-07",0.518,0.56
"2078-08",0.487,0.581
"2078-09",0.384,0.451
"2078-10",1.088,0.808
"2078-11",1.619,1.238
"2078-12",1.556,1.384
"2079-01",1.415,1.41
"2079-02",1.113,1.142
"2079-03",0.636,0.676
"2079-04",0.725,0.716
"2079-05",0.706,0.681
"2079-06",0.543,0.574
"2079-07",0.449,0.539
"2079-08",0.403,0.558
"2079-09",0.649,0.605
"2079-10",0.972,0.765
"2079-11",1.938,1.783
"2079-12",2.4,2.147
"2080-01",1.877,1.301
"2080-02",2.693,1.912
"2080-03",1.223,1.103
"2080-04",0.79,0.718
"2080-05",0.931,0.672
"2080-06",0.581,0.643
"2080-07",0.393,0.419
"2080-08",0.384,0.447
"2080-09",0.422,0.444
"2080-10",0.687,0.579
"2080-11",1.686,1.408
"2080-12",1.854,1.587
"2081-01",1.493,1.099
"2081-02",1.753,1.663
"2081-03",0.735,0.577
"2081-04",1.301,1.123
"2081-05",0.842,0.815
"2081-06",0.583,0.582
"2081-07",0.475,0.471
"2081-08",0.549,0.531
"2081-09",0.507,0.499
"2081-10",0.751,0.595
"2081-11",1.339,1.1
"2081-12",1.684,1.413
"2082-01",1.426,1.328
"2082-02",1.26,1.354
"2082-03",1.307,1.313
"2082-04",0.988,0.838
"2082-05",0.926,0.66
"2082-06",0.741,0.638
"2082-07",0.414,0.463
"2082-08",0.438,0.495
"2082-09",0.62,0.502
"2082-10",1.282,1.012
"2082-11",1.561,1.339
"2082-12",1.657,1.534
"2083-01",1.739,1.256
"2083-02",0.916,0.92
"2083-03",0.805,0.998
"2083-04",0.704,0.642
"2083-05",0.69,0.657
"2083-06",0.472,0.443
"2083-07",0.421,0.475
"2083-08",0.487,0.587
"2083-09",0.378,0.421
"2083-10",0.943,0.704
"2083-11",1.295,1.246
"2083-12",1.539,1.486
"2084-01",1.392,1.126
"2084-02",1.254,1.233
"2084-03",0.727,0.696
"2084-04",0.877,0.804
"2084-05",0.805,0.658
"2084-06",0.479,0.394
"2084-07",0.365,0.396
"2084-08",0.405,0.427
"2084-09",0.62,0.558
"2084-10",0.943,0.726
"2084-11",1.436,1.126
"2084-12",1.782,1.411
"2085-01",2.033,1.563
"2085-02",1.367,1.192
"2085-03",0.822,0.644
"2085-04",1.008,0.85
"2085-05",0.883,0.829
"2085-06",0.512,0.501
"2085-07",0.45,0.487
"2085-08",0.413,0.431
"2085-09",0.405,0.398
"2085-10",0.775,0.612
"2085-11",1.379,1.252
"2085-12",1.52,1.405
"2086-01",1.274,1.028
"2086-02",1.469,1.385
"2086-03",1.021,1.299
"2086-04",0.982,0.742
"2086-05",1.105,0.932
"2086-06",0.728,0.684
"2086-07",0.561,0.562
"2086-08",0.577,0.524
"2086-09",0.404,0.476
"2086-10",1.134,0.896
"2086-11",1.728,1.457
"2086-12",1.813,1.765
"2087-01",1.697,1.51
"2087-02",1.283,1.278
"2087-03",1.36,1.449
"2087-04",1.185,0.928
"2087-05",0.633,0.578
"2087-06",0.559,0.577
"2087-07",0.394,0.389
"2087-08",0.257,0.363
"2087-09",0.445,0.501
"2087-10",1.066,0.893
"2087-11",1.506,1.255
"2087-12",1.635,1.363
"2088-01",1.565,1.29
"2088-02",1.504,1.236
"2088-03",0.879,0.8
"2088-04",1.106,0.943
"2088-05",0.8,0.809
"2088-06",0.515,0.532
"2088-07",0.584,0.51
"2088-08",0.547,0.503
"2088-09",0.666,0.559
"2088-10",1.077,0.841
"2088-11",1.306,0.962
"2088-12",1.818,1.645
"2089-01",1.549,1.462
"2089-02",0.827,1.066
"2089-03",0.678,0.778
"2089-04",0.796,0.684
"2089-05",0.679,0.616
"2089-06",0.729,0.605
"2089-07",0.526,0.59
"2089-08",0.471,0.516
"2089-09",0.542,0.583
"2089-10",0.901,0.746
"2089-11",1.333,1.212
"2089-12",1.877,1.722
"2090-01",1.373,1.236
"2090-02",1.172,1.202
"2090-03",1.049,0.916
"2090-04",1.013,0.869
"2090-05",0.801,0.763
"2090-06",0.565,0.514
"2090-07",0.478,0.468
"2090-08",0.415,0.435
"2090-09",0.602,0.529
"2090-10",1.139,0.877
"2090-11",1.636,1.437
"2090-12",1.711,1.291
"2091-01",2.364,1.539
"2091-02",1.95,1.682
"2091-03",1.215,1.129
"2091-04",0.85,0.883
"2091-05",0.823,0.823
"2091-06",0.4,0.507
"2091-07",0.607,0.613
"2091-08",0.478,0.482
"2091-09",0.631,0.593
"2091-10",0.918,0.742
"2091-11",1.518,1.272
"2091-12",1.543,1.521
"2092-01",1.69,1.482
"2092-02",1.434,1.45
"2092-03",0.83,1.028
"2092-04",1.503,1.232
"2092-05",1.229,1.008
"2092-06",0.896,0.852
"2092-07",0.418,0.443
"2092-08",0.445,0.478
"2092-09",0.512,0.476
"2092-10",1.118,0.87
"2092-11",1.801,1.683
"2092-12",1.722,1.633
"2093-01",1.627,1.178
"2093-02",1.123,1.01
"2093-03",1.312,1.099
"2093-04",0.911,0.849
"2093-05",0.755,0.762
"2093-06",0.738,0.669
"2093-07",0.362,0.422
"2093-08",0.46,0.534
"2093-09",0.404,0.423
"2093-10",0.58,0.512
"2093-11",1.56,1.381
"2093-12",1.818,1.74
"2094-01",1.598,1.228
"2094-02",1.521,1.446
"2094-03",1.145,1.046
"2094-04",1.17,0.931
"2094-05",0.752,0.684
"2094-06",0.566,0.573
"2094-07",0.487,0.489
"2094-08",0.324,0.429
"2094-09",0.437,0.451
"2094-10",1.037,0.886
"2094-11",1.392,0.989
"2094-12",1.867,1.535
"2095-01",1.841,1.455
"2095-02",1.391,1.162
"2095-03",0.957,0.786
"2095-04",1.135,0.818
"2095-05",0.724,0.662
"2095-06",0.682,0.598
"2095-07",0.544,0.504
"2095-08",0.522,0.492
"2095-09",0.663,0.611
"2095-10",0.81,0.66
"2095-11",1.658,1.412
"2095-12",1.841,1.532
"2096-01",1.413,1.192
"2096-02",1.05,1.074
"2096-03",1.188,1.223
"2096-04",0.827,0.77
"2096-05",0.806,0.69
"2096-06",0.521,0.563
"2096-07",0.363,0.404
"2096-08",0.43,0.484
"2096-09",0.589,0.483
"2096-10",1.081,0.802
"2096-11",1.764,1.811
"2096-12",1.697,1.362
"2097-01",1.885,1.691
"2097-02",1.681,1.458
"2097-03",1.175,1.006
"2097-04",1.404,1.153
"2097-05",0.92,0.788
"2097-06",0.63,0.592
"2097-07",0.416,0.424
"2097-08",0.431,0.427
"2097-09",0.397,0.39
"2097-10",1.202,0.923
"2097-11",1.734,1.418
"2097-12",1.731,1.606
"2098-01",1.272,1.143
"2098-02",1.14,1.117
"2098-03",0.907,0.8
"2098-04",0.879,0.811
"2098-05",0.584,0.628
"2098-06",0.522,0.512
"2098-07",0.395,0.423
"2098-08",0.329,0.435
"2098-09",0.583,0.509
"2098-10",0.715,0.562
"2098-11",1.385,1.14
"2098-12",1.719,1.67
"2099-01",2.023,1.495
"2099-02",1.726,1.402
"2099-03",1.32,1.17
"2099-04",1.202,0.9
"2099-05",1.165,0.861
"2099-06",1.075,0.901
"2099-07",0.61,0.591
"2099-08",0.386,0.441
"2099-09",0.372,0.401
"2099-10",0.922,0.733
"2099-11",1.609,1.374
"2099-12",1.835,1.638
"2100-01",1.29,1.294
"2100-02",1.646,1.451
"2100-03",1.202,1.123
"2100-04",0.735,0.795
"2100-05",0.844,0.764
"2100-06",0.498,0.542
"2100-07",0.314,0.385
"2100-08",0.498,0.473
"2100-09",0.446,0.414
"2100-10",1.235,0.942
"2100-11",1.661,1.332
"2100-12",2.028,1.78
